Filepath,Text,Language
train/hindi/K_image_1508_2.jpg,तिरुसूलम,hindi
train/hindi/K_image_1509_0.jpg,तिरुशूलम,hindi
train/hindi/K_image_1510_1.jpg,तिरु-तंगल,hindi
train/hindi/K_image_1517_0.jpg,तांडैयारपेट्टै,hindi
train/hindi/K_image_1534_3.jpg,एअर,hindi
train/hindi/K_image_1534_7.jpg,प्रस्थान,hindi
train/hindi/K_image_1548_2.jpg,उदगमण्डलम,hindi
train/hindi/K_image_1551_1.jpg,उदगमण्डलम,hindi
train/hindi/K_image_1552_3.jpg,उदगमण्डलम,hindi
train/hindi/K_image_1554_2.jpg,उलुंदरपेट्टै,hindi
train/hindi/K_image_1559_2.jpg,ऊरप्पाक्कम,hindi
train/hindi/K_image_1562_2.jpg,ऊत्तुक्कुलि,hindi
train/hindi/K_image_1587_1.jpg,विजयमंगलम,hindi
train/hindi/K_image_1589_1.jpg,विल्लियनूर,hindi
train/hindi/K_image_1595_1.jpg,जं,hindi
train/hindi/K_image_1595_53.jpg,वीरुदनगर,hindi
train/hindi/K_image_1601_2.jpg,जीवा,hindi
train/hindi/K_image_1601_3.jpg,व्यासरपाडी,hindi
train/hindi/K_image_1608_3.jpg,वेल्लिंगटन,hindi
train/hindi/K_image_1618_1.jpg,वेल्लिंगट,hindi
train/hindi/K_image_1620_5.jpg,विमको,hindi
train/hindi/K_image_1620_6.jpg,नगर,hindi
train/hindi/K_image_2_1.jpg,चिन्नसेळम,hindi
train/hindi/K_image_2_4.jpg,चिन्नसेलम,hindi
train/hindi/K_image_273_128.jpg,प्रत्नकीतिमपावृणु,hindi
train/hindi/K_image_273_130.jpg,सर्वेक्षण,hindi
train/hindi/K_image_273_131.jpg,पुरातत्व,hindi
train/hindi/K_image_273_134.jpg,भारतीय,hindi
train/hindi/K_image_273_171.jpg,यह,hindi
train/hindi/K_image_273_172.jpg,स्मारक,hindi
train/hindi/K_image_273_173.jpg,प्राचीन,hindi
train/hindi/K_image_273_174.jpg,एवं,hindi
train/hindi/K_image_273_175.jpg,पुरातात्विय,hindi
train/hindi/K_image_273_176.jpg,स्थल,hindi
train/hindi/K_image_273_177.jpg,व,hindi
train/hindi/K_image_273_178.jpg,अवशेष,hindi
train/hindi/K_image_273_179.jpg,अधिनियम,hindi
train/hindi/K_image_273_180.jpg,महत्व,hindi
train/hindi/K_image_273_181.jpg,का,hindi
train/hindi/K_image_273_182.jpg,घोषित,hindi
train/hindi/K_image_273_183.jpg,गया,hindi
train/hindi/K_image_273_184.jpg,पुरातात्विय,hindi
train/hindi/K_image_273_185.jpg,स्‍थल,hindi
train/hindi/K_image_273_186.jpg,संशोधन,hindi
train/hindi/K_image_273_187.jpg,कोई,hindi
train/hindi/K_image_273_188.jpg,भी,hindi
train/hindi/K_image_273_189.jpg,इस,hindi
train/hindi/K_image_273_190.jpg,स्मारक,hindi
train/hindi/K_image_273_191.jpg,को‌,hindi
train/hindi/K_image_273_192.jpg,क्षति,hindi
train/hindi/K_image_273_193.jpg,पहुँचाता,hindi
train/hindi/K_image_273_194.jpg,पाया,hindi
train/hindi/K_image_273_195.jpg,जाता,hindi
train/hindi/K_image_273_196.jpg,है,hindi
train/hindi/K_image_273_197.jpg,"तो,",hindi
train/hindi/K_image_273_198.jpg,उसे,hindi
train/hindi/K_image_273_199.jpg,इस,hindi
train/hindi/K_image_273_200.jpg,अपकृत्य,hindi
train/hindi/K_image_273_201.jpg,"करता,",hindi
train/hindi/K_image_273_202.jpg,खतरे,hindi
train/hindi/K_image_273_203.jpg,में,hindi
train/hindi/K_image_273_204.jpg,डालता,hindi
train/hindi/K_image_273_205.jpg,तक,hindi
train/hindi/K_image_273_206.jpg,का‍,hindi
train/hindi/K_image_273_207.jpg,कारावास,hindi
train/hindi/K_image_273_208.jpg,लारव,hindi
train/hindi/K_image_273_209.jpg,रूपये),hindi
train/hindi/K_image_273_210.jpg,तक,hindi
train/hindi/K_image_273_211.jpg,का,hindi
train/hindi/K_image_273_212.jpg,जुर्माना,hindi
train/hindi/K_image_273_38.jpg,है।,hindi
train/hindi/K_image_273_39.jpg,सकता,hindi
train/hindi/K_image_273_40.jpg,जा‍,hindi
train/hindi/K_image_273_41.jpg,किया,hindi
train/hindi/K_image_273_42.jpg,दण्डित,hindi
train/hindi/K_image_273_43.jpg,से,hindi
train/hindi/K_image_273_44.jpg,प्रकार,hindi
train/hindi/K_image_273_45.jpg,दोनों,hindi
train/hindi/K_image_273_46.jpg,अथवा,hindi
train/hindi/K_image_273_47.jpg,एक,hindi
train/hindi/K_image_273_49.jpg,रू‍.,hindi
train/hindi/K_image_273_50.jpg,या‍,hindi
train/hindi/K_image_273_51.jpg,हुए,hindi
train/hindi/K_image_273_52.jpg,करते,hindi
train/hindi/K_image_273_53.jpg,दुरूपयोग,hindi
train/hindi/K_image_273_54.jpg,या‍,hindi
train/hindi/K_image_273_55.jpg,कुरूप,hindi
train/hindi/K_image_273_56.jpg,"करता,",hindi
train/hindi/K_image_273_57.jpg,साल,hindi
train/hindi/K_image_273_59.jpg,लिए,hindi
train/hindi/K_image_273_60.jpg,के‌,hindi
train/hindi/K_image_273_61.jpg,परिवर्तित,hindi
train/hindi/K_image_273_62.jpg,अथवा,hindi
train/hindi/K_image_273_63.jpg,विलग,hindi
train/hindi/K_image_273_64.jpg,"करता,",hindi
train/hindi/K_image_273_65.jpg,नष्‍ट,hindi
train/hindi/K_image_273_66.jpg,यदि,hindi
train/hindi/K_image_273_67.jpg,"तहत,",hindi
train/hindi/K_image_273_68.jpg,के‌,hindi
train/hindi/K_image_273_70.jpg,अधिनियम,hindi
train/hindi/K_image_273_71.jpg,वैधीकरण,hindi
train/hindi/K_image_273_72.jpg,एवं,hindi
train/hindi/K_image_273_73.jpg,अवशेष,hindi
train/hindi/K_image_273_74.jpg,व,hindi
train/hindi/K_image_273_75.jpg,एवं,hindi
train/hindi/K_image_273_76.jpg,स्मारक,hindi
train/hindi/K_image_273_77.jpg,प्राचीन,hindi
train/hindi/K_image_273_78.jpg,तथा,hindi
train/hindi/K_image_273_79.jpg,है,hindi
train/hindi/K_image_273_80.jpg,किया,hindi
train/hindi/K_image_273_81.jpg,राष्‍ट्रीय,hindi
train/hindi/K_image_273_82.jpg,"तहत,",hindi
train/hindi/K_image_273_83.jpg,நின,hindi
train/hindi/K_image_273_85.jpg,सर्वेक्षण,hindi
train/hindi/K_image_273_86.jpg,पुरातत्व,hindi
train/hindi/K_image_273_87.jpg,भारतीय,hindi
train/hindi/K_image_275_9.jpg,इंडियन,hindi
train/hindi/K_image_307_2.jpg,आलत्तम्बाडि,hindi
train/hindi/K_image_309_1.jpg,आम्बूर,hindi
train/hindi/K_image_317_1.jpg,அரசர்கள்,hindi
train/hindi/K_image_331_1.jpg,आरलवायमोलि,hindi
train/hindi/K_image_334_3.jpg,अरियलूर,hindi
train/hindi/K_image_349_1.jpg,पुदुनगर,hindi
train/hindi/K_image_349_3.jpg,अत्तिपट्टु,hindi
train/hindi/K_image_350_1.jpg,अत्तिपट्टु ,hindi
train/hindi/K_image_375_0.jpg,विमान,hindi
train/hindi/K_image_375_1.jpg,श्री,hindi
train/hindi/K_image_401_1.jpg,शिवरांगा,hindi
train/hindi/K_image_402_1.jpg,शिवगंगा,hindi
train/hindi/K_image_457_1.jpg,जंक्शन,hindi
train/hindi/K_image_457_4.jpg,चेंगलपट्टु,hindi
train/hindi/K_image_470_1.jpg,चेट्पेट्,hindi
train/hindi/K_image_471_2.jpg,कुरोम्पेट्टै,hindi
train/hindi/K_image_472_1.jpg,कोडमबाक्कम,hindi
train/hindi/K_image_480_0.jpg,अम्बत्तूर,hindi
train/hindi/K_image_495_4.jpg,चेन्नै,hindi
train/hindi/K_image_495_7.jpg,सेन्ट्रल,hindi
train/hindi/K_image_503_5.jpg,चेन्ने,hindi
train/hindi/K_image_503_6.jpg,एषुंबूर ,hindi
train/hindi/K_image_505_0.jpg,रेल,hindi
train/hindi/K_image_505_1.jpg,भारतीय,hindi
train/hindi/K_image_505_10.jpg,शेंगोट्टै,hindi
train/hindi/K_image_505_8.jpg,चेन्नई,hindi
train/hindi/K_image_505_9.jpg,एग्मोर,hindi
train/hindi/K_image_507_2.jpg,चेन्नै,hindi
train/hindi/K_image_507_5.jpg,कोट्टै,hindi
train/hindi/K_image_523_11.jpg,गेट 3,hindi
train/hindi/K_image_523_12.jpg,प्रस्थान,hindi
train/hindi/K_image_523_14.jpg,प्रस्थान,hindi
train/hindi/K_image_523_15.jpg,गेटस्‌ 1-2,hindi
train/hindi/K_image_523_24.jpg,किराए,hindi
train/hindi/K_image_523_25.jpg,पर,hindi
train/hindi/K_image_523_26.jpg,कर‍,hindi
train/hindi/K_image_523_4.jpg,कार्यालय,hindi
train/hindi/K_image_523_5.jpg,टिकट,hindi
train/hindi/K_image_523_6.jpg,एयरलाईन,hindi
train/hindi/K_image_536_1.jpg,चित्त्तेरी,hindi
train/hindi/K_image_550_10.jpg,वाहन,hindi
train/hindi/K_image_550_11.jpg,स्वचालित,hindi
train/hindi/K_image_550_12.jpg,प्रीमियम,hindi
train/hindi/K_image_550_23.jpg,प्रणाली,hindi
train/hindi/K_image_550_24.jpg,प्रबंधन,hindi
train/hindi/K_image_550_25.jpg,पार्किंग,hindi
train/hindi/K_image_550_26.jpg,वाहन,hindi
train/hindi/K_image_550_27.jpg,स्वचलित,hindi
train/hindi/K_image_550_28.jpg,प्रीमियम,hindi
train/hindi/K_image_550_32.jpg,कोयंबतूर,hindi
train/hindi/K_image_550_33.jpg,मंडल,hindi
train/hindi/K_image_550_34.jpg,सले्म,hindi
train/hindi/K_image_550_37.jpg,रेलवे,hindi
train/hindi/K_image_550_38.jpg,दक्षिण,hindi
train/hindi/K_image_550_43.jpg,प्रणाली,hindi
train/hindi/K_image_550_44.jpg,प्रबंधन,hindi
train/hindi/K_image_550_45.jpg,पार्किंग,hindi
train/hindi/K_image_550_46.jpg,वाहन,hindi
train/hindi/K_image_550_47.jpg,स्वचलित,hindi
train/hindi/K_image_550_48.jpg,प्रीमियम,hindi
train/hindi/K_image_550_55.jpg,दक्षिण),hindi
train/hindi/K_image_550_56.jpg,रेलवे,hindi
train/hindi/K_image_550_57.jpg,सलेम,hindi
train/hindi/K_image_550_58.jpg,मंडल,hindi
train/hindi/K_image_550_59.jpg,कोयंबतूर,hindi
train/hindi/K_image_550_7.jpg,प्रणाली,hindi
train/hindi/K_image_550_8.jpg,प्रबंधन,hindi
train/hindi/K_image_550_9.jpg,पार्किंग,hindi
train/hindi/K_image_555_0.jpg,कोयंबतूर,hindi
train/hindi/K_image_562_3.jpg,सन्निधि,hindi
train/hindi/K_image_562_4.jpg,सुन्दरेश्वर,hindi
train/hindi/K_image_562_5.jpg,श्री,hindi
train/hindi/K_image_566_2.jpg,सेन्ट्रल,hindi
train/hindi/K_image_566_3.jpg,चेन्नै,hindi
train/hindi/K_image_568_1.jpg,कुन्नूर,hindi
train/hindi/K_image_570_1.jpg,कुन्नूर,hindi
train/hindi/K_image_647_1.jpg,एण्णूर,hindi
train/hindi/K_image_658_2.jpg,रोड,hindi
train/hindi/K_image_658_3.jpg,ऐत्तापूर ,hindi
train/hindi/K_image_696_2.jpg,गोपुर,hindi
train/hindi/K_image_696_3.jpg,पूर्वी,hindi
train/hindi/K_image_722_1.jpg,गूडुवांचेरी,hindi
train/hindi/K_image_724_4.jpg,गिण्डि,hindi
train/hindi/K_image_725_2.jpg,गूम्मिडिपूण्डी,hindi
train/hindi/K_image_779_4.jpg,शन,hindi
train/hindi/K_image_779_5.jpg,जोलारपे,hindi
train/hindi/K_image_782_3.jpg,कडम्बूर,hindi
train/hindi/K_image_799_1.jpg,कतिवाककम,hindi
train/hindi/K_image_801_1.jpg,काट्टांगोलत्तुर,hindi
train/hindi/K_image_804_3.jpg,केत्ति ,hindi
train/hindi/K_image_815_1.jpg,कोडम्बाक्कम,hindi
train/hindi/K_image_821_1.jpg,कोरुक्कुपेट्टै,hindi
train/hindi/K_image_824_1.jpg,कोटटूरपूरम,hindi
train/hindi/K_image_827_1.jpg,कोविलपट्टि,hindi
train/hindi/K_image_830_3.jpg,कुडळनगर,hindi
train/hindi/K_image_836_2.jpg,लेन,hindi
train/hindi/K_image_836_5.jpg,लेन,hindi
train/hindi/K_image_838_5.jpg,लालगुडि,hindi
train/hindi/K_image_842_12.jpg,स्वच्छ,hindi
train/hindi/K_image_842_15.jpg,संवाद,hindi
train/hindi/K_image_842_16.jpg,स्वच्छ,hindi
train/hindi/K_image_842_19.jpg,जागरुकता,hindi
train/hindi/K_image_842_20.jpg,स्वच्छ,hindi
train/hindi/K_image_842_24.jpg,सितम्बर,hindi
train/hindi/K_image_842_3.jpg,स्टेशन,hindi
train/hindi/K_image_842_30.jpg,पखवाड़ा,hindi
train/hindi/K_image_842_31.jpg,स्वच्छता,hindi
train/hindi/K_image_842_32.jpg,सेवा,hindi
train/hindi/K_image_842_33.jpg,ही,hindi
train/hindi/K_image_842_34.jpg,स्वच्छता,hindi
train/hindi/K_image_842_4.jpg,स्वच्छ,hindi
train/hindi/K_image_842_41.jpg,कोयम्बटूर,hindi
train/hindi/K_image_842_45.jpg,मंडल,hindi
train/hindi/K_image_842_46.jpg,सेलम,hindi
train/hindi/K_image_842_70.jpg,दक्षिण,hindi
train/hindi/K_image_842_71.jpg,रेलवे,hindi
train/hindi/K_image_842_75.jpg,स्वच्छ,hindi
train/hindi/K_image_842_76.jpg,रेल,hindi
train/hindi/K_image_842_77.jpg,स्वच्छ,hindi
train/hindi/K_image_842_78.jpg,भारत,hindi
train/hindi/K_image_842_84.jpg,अक्टूबर,hindi
train/hindi/K_image_842_93.jpg,स्वच्छ,hindi
train/hindi/K_image_842_94.jpg,परिसर,hindi
train/hindi/K_image_843_10.jpg,जागरुकता,hindi
train/hindi/K_image_843_11.jpg,स्वच्छ,hindi
train/hindi/K_image_843_14.jpg,अक्टूबर,hindi
train/hindi/K_image_843_16.jpg,सितम्बर,hindi
train/hindi/K_image_843_2.jpg,स्टेशन,hindi
train/hindi/K_image_843_21.jpg,पखवाडा,hindi
train/hindi/K_image_843_22.jpg,स्वच्छता,hindi
train/hindi/K_image_843_23.jpg,रेल,hindi
train/hindi/K_image_843_24.jpg,स्वच्छ,hindi
train/hindi/K_image_843_29.jpg,कोयम्बतूर,hindi
train/hindi/K_image_843_3.jpg,स्वच्छ,hindi
train/hindi/K_image_843_33.jpg,मंडल,hindi
train/hindi/K_image_843_52.jpg,दक्षिण,hindi
train/hindi/K_image_843_53.jpg,रेलवे,hindi
train/hindi/K_image_843_57.jpg,सेलम,hindi
train/hindi/K_image_843_58.jpg,स्वच्छ,hindi
train/hindi/K_image_843_59.jpg,भारत,hindi
train/hindi/K_image_843_68.jpg,स्वच्छता,hindi
train/hindi/K_image_843_69.jpg,ही,hindi
train/hindi/K_image_843_70.jpg,सेवा,hindi
train/hindi/K_image_843_74.jpg,स्वच्छ,hindi
train/hindi/K_image_843_75.jpg,सेवाद,hindi
train/hindi/K_image_847_4.jpg,लव़डेल ,hindi
train/hindi/K_image_897_10.jpg,मदुरै,hindi
train/hindi/K_image_897_6.jpg,सावधान,hindi
train/hindi/K_image_897_9.jpg,पूर्व,hindi
train/hindi/K_image_905_1.jpg,मदुरांतकम,hindi
train/hindi/K_image_920_3.jpg,मांबलम,hindi
train/hindi/K_image_922_4.jpg,मानामदुरै,hindi
train/hindi/K_image_922_5.jpg,जंक्शन,hindi
train/hindi/K_image_923_3.jpg,मानामदुरै,hindi
train/hindi/K_image_923_4.jpg,जंक्शन,hindi
train/hindi/K_image_933_3.jpg,मरैमलैनगर,hindi
train/hindi/K_image_947_22.jpg,दर्शन,hindi
train/hindi/K_image_947_23.jpg,जाने,hindi
train/hindi/K_image_947_24.jpg,का,hindi
train/hindi/K_image_947_25.jpg,रासता,hindi
train/hindi/K_image_947_4.jpg,गोपुर,hindi
train/hindi/K_image_947_5.jpg,पश्चिम,hindi
train/hindi/K_image_948_2.jpg,मीनम्वांक्कम,hindi
train/hindi/K_image_957_2.jpg,मीनाक्षिपुरम,hindi
train/hindi/K_image_958_5.jpg,चेन्नै,hindi
train/hindi/K_image_958_6.jpg,सेंट्रल,hindi
train/hindi/K_image_970_1.jpg,द्वितीय,hindi
train/hindi/K_image_970_3.jpg,मण्डियम्पक्कम,hindi
train/hindi/K_image_970_6.jpg,श्रेणी,hindi
train/hindi/K_image_985_2.jpg,संग्रहालय,hindi
train/hindi/K_image_985_3.jpg,फोर्ट,hindi
train/hindi/K_image_993_109.jpg,सर्वेक्षण,hindi
train/hindi/K_image_993_110.jpg,भारतीय,hindi
train/hindi/K_image_993_112.jpg,प्रलकीतिमपावृणु,hindi
train/hindi/K_image_993_115.jpg,पुरातत्व,hindi
train/hindi/K_image_993_154.jpg,अधिनियम,hindi
train/hindi/K_image_993_156.jpg,के‌‌,hindi
train/hindi/K_image_993_157.jpg,"तहत,",hindi
train/hindi/K_image_993_158.jpg,राष्‍ट्रीय,hindi
train/hindi/K_image_993_159.jpg,महत्व,hindi
train/hindi/K_image_993_160.jpg,का‌,hindi
train/hindi/K_image_993_161.jpg,घोषित,hindi
train/hindi/K_image_993_162.jpg,स्मारक,hindi
train/hindi/K_image_993_163.jpg,एवं,hindi
train/hindi/K_image_993_164.jpg,स्‍थल,hindi
train/hindi/K_image_993_165.jpg,अवशेष,hindi
train/hindi/K_image_993_166.jpg,एवं,hindi
train/hindi/K_image_993_167.jpg,वैधीकरण),hindi
train/hindi/K_image_993_169.jpg,तहत,hindi
train/hindi/K_image_993_170.jpg,कोई,hindi
train/hindi/K_image_993_171.jpg,इस,hindi
train/hindi/K_image_993_172.jpg,स्मारक,hindi
train/hindi/K_image_993_173.jpg,क्षति,hindi
train/hindi/K_image_993_174.jpg,"पहुँचाता,",hindi
train/hindi/K_image_993_175.jpg,"करता,",hindi
train/hindi/K_image_993_176.jpg,विलग,hindi
train/hindi/K_image_993_177.jpg,डालता,hindi
train/hindi/K_image_993_178.jpg,या,hindi
train/hindi/K_image_993_179.jpg,दुरूपयोग,hindi
train/hindi/K_image_993_180.jpg,करते‍,hindi
train/hindi/K_image_993_181.jpg,हुए,hindi
train/hindi/K_image_993_182.jpg,पाया,hindi
train/hindi/K_image_993_183.jpg,जाता,hindi
train/hindi/K_image_993_184.jpg,उसे,hindi
train/hindi/K_image_993_185.jpg,इस,hindi
train/hindi/K_image_993_186.jpg,अपकृत्य,hindi
train/hindi/K_image_993_187.jpg,के‌,hindi
train/hindi/K_image_993_188.jpg,लिए,hindi
train/hindi/K_image_993_190.jpg,एक,hindi
train/hindi/K_image_993_191.jpg,लाख,hindi
train/hindi/K_image_993_192.jpg,रूपये),hindi
train/hindi/K_image_993_193.jpg,तक‍,hindi
train/hindi/K_image_993_194.jpg,का,hindi
train/hindi/K_image_993_195.jpg,जुर्माना,hindi
train/hindi/K_image_993_196.jpg,दोनों,hindi
train/hindi/K_image_993_197.jpg,प्रकार,hindi
train/hindi/K_image_993_198.jpg,से,hindi
train/hindi/K_image_993_199.jpg,दण्डित,hindi
train/hindi/K_image_993_200.jpg,किया,hindi
train/hindi/K_image_993_201.jpg,जा,hindi
train/hindi/K_image_993_202.jpg,सकता,hindi
train/hindi/K_image_993_33.jpg,है।,hindi
train/hindi/K_image_993_34.jpg,अथवा,hindi
train/hindi/K_image_993_36.jpg,या रू.,hindi
train/hindi/K_image_993_37.jpg,कारावास,hindi
train/hindi/K_image_993_38.jpg,का‍,hindi
train/hindi/K_image_993_39.jpg,तक‍,hindi
train/hindi/K_image_993_40.jpg,साल,hindi
train/hindi/K_image_993_41.jpg,"तो,",hindi
train/hindi/K_image_993_42.jpg,हैे,hindi
train/hindi/K_image_993_43.jpg,में,hindi
train/hindi/K_image_993_44.jpg,खतरे,hindi
train/hindi/K_image_993_45.jpg,करता,hindi
train/hindi/K_image_993_46.jpg,कुरूप,hindi
train/hindi/K_image_993_47.jpg,"करता,",hindi
train/hindi/K_image_993_48.jpg,परिवर्तित,hindi
train/hindi/K_image_993_49.jpg,अथवा,hindi
train/hindi/K_image_993_50.jpg,नष्‍ट,hindi
train/hindi/K_image_993_51.jpg,को‌,hindi
train/hindi/K_image_993_52.jpg,भी,hindi
train/hindi/K_image_993_53.jpg,यदि,hindi
train/hindi/K_image_993_54.jpg,के‌,hindi
train/hindi/K_image_993_55.jpg,अधिनियम,hindi
train/hindi/K_image_993_56.jpg,(संशोधन,hindi
train/hindi/K_image_993_57.jpg,व,hindi
train/hindi/K_image_993_58.jpg,पुरातात्विय,hindi
train/hindi/K_image_993_59.jpg,प्राचीन,hindi
train/hindi/K_image_993_60.jpg,तथा,hindi
train/hindi/K_image_993_61.jpg,है,hindi
train/hindi/K_image_993_62.jpg,गया,hindi
train/hindi/K_image_993_63.jpg,किया,hindi
train/hindi/K_image_993_64.jpg,अवशेष,hindi
train/hindi/K_image_993_65.jpg,व,hindi
train/hindi/K_image_993_66.jpg,स्थल,hindi
train/hindi/K_image_993_67.jpg,पुरातात्विय,hindi
train/hindi/K_image_993_68.jpg,एवं,hindi
train/hindi/K_image_993_69.jpg,प्राचीन,hindi
train/hindi/K_image_993_70.jpg,स्मारक,hindi
train/hindi/K_image_993_71.jpg,यह,hindi
train/hindi/K_image_993_72.jpg,सर्वेक्षण,hindi
train/hindi/K_image_993_73.jpg,पुरातत्व,hindi
train/hindi/K_image_993_74.jpg,भारतीय,hindi
train/hindi/K_image_996_0.jpg,सर्वेक्षण,hindi
train/hindi/K_image_996_1.jpg,पुरातत्त्व,hindi
train/hindi/K_image_996_2.jpg,भारतीय,hindi
train/hindi/L_image_1000_1.jpg,विजयवाडा,hindi
train/hindi/L_image_1000_4.jpg,हवाई,hindi
train/hindi/L_image_1000_5.jpg,अड्डा,hindi
train/hindi/L_image_1001_0.jpg,अड्‌डा,hindi
train/hindi/L_image_1001_3.jpg,विजयवाडा,hindi
train/hindi/L_image_1001_4.jpg,हवाई,hindi
train/hindi/L_image_1003_1.jpg,जंक्शन,hindi
train/hindi/L_image_1003_2.jpg,विजयवाड़ा,hindi
train/hindi/L_image_1006_1.jpg,पिठापुरम,hindi
train/hindi/L_image_1019_0.jpg,द्वार,hindi
train/hindi/L_image_1019_1.jpg,प्रवेश,hindi
train/hindi/L_image_1019_4.jpg,विजयवाडा,hindi
train/hindi/L_image_1019_6.jpg,पूर्व,hindi
train/hindi/L_image_1021_0.jpg,दपरे,hindi
train/hindi/L_image_1021_10.jpg,विकाराबाद.,hindi
train/hindi/L_image_1021_12.jpg,खतरा,hindi
train/hindi/L_image_1021_14.jpg,वातानुकूलित 2 टियर,hindi
train/hindi/L_image_1021_2.jpg,वातानुकूलित,hindi
train/hindi/L_image_1021_3.jpg,जं.,hindi
train/hindi/L_image_1021_6.jpg,रवतरा,hindi
train/hindi/L_image_1025_4.jpg,दुरंतो,hindi
train/hindi/L_image_1025_6.jpg,एक्सप्रेस,hindi
train/hindi/L_image_1026_0.jpg,पिठापुरम,hindi
train/hindi/L_image_1044_2.jpg,जं.,hindi
train/hindi/L_image_1044_3.jpg,विजयनगरम,hindi
train/hindi/L_image_1054_3.jpg,विजयनगरम,hindi
train/hindi/L_image_1054_4.jpg,जंक्शन ,hindi
train/hindi/L_image_1055_1.jpg,कंटकापल्लि,hindi
train/hindi/L_image_1058_3.jpg,वंगपल्ली,hindi
train/hindi/L_image_106_1.jpg,लालागुडा,hindi
train/hindi/L_image_106_2.jpg,रेल,hindi
train/hindi/L_image_106_3.jpg,भारतीय,hindi
train/hindi/L_image_106_6.jpg,आलेर,hindi
train/hindi/L_image_1060_1.jpg,वरंगल ,hindi
train/hindi/L_image_1063_2.jpg,लकडिकापूल,hindi
train/hindi/L_image_1072_1.jpg,यादाद्रि,hindi
train/hindi/L_image_1074_1.jpg,ऐपेंडु,hindi
train/hindi/L_image_1075_1.jpg,अन्नवरम,hindi
train/hindi/L_image_1075_4.jpg,डब्ल्यू,hindi
train/hindi/L_image_1075_5.jpg,दमरे,hindi
train/hindi/L_image_1075_6.jpg,बी जेड ए,hindi
train/hindi/L_image_1076_1.jpg,पिठापुरम,hindi
train/hindi/L_image_114_0.jpg,दुब्बडा,hindi
train/hindi/L_image_116_4.jpg,चागल्लु ,hindi
train/hindi/L_image_123_1.jpg,आदोनि,hindi
train/hindi/L_image_124_13.jpg,तिरुपति,hindi
train/hindi/L_image_124_14.jpg,हवाईअड्डा,hindi
train/hindi/L_image_124_3.jpg,अंतराष्ट्रीय,hindi
train/hindi/L_image_124_6.jpg,विमानपतन,hindi
train/hindi/L_image_124_7.jpg,भारतीय,hindi
train/hindi/L_image_124_8.jpg,प्राधिकरण,hindi
train/hindi/L_image_125_4.jpg,केवलरी ,hindi
train/hindi/L_image_125_5.jpg,ब्यारक्स,hindi
train/hindi/L_image_126_1.jpg,ब्यारकस,hindi
train/hindi/L_image_126_2.jpg,केवलरी,hindi
train/hindi/L_image_128_1.jpg,अककुर्ती,hindi
train/hindi/L_image_128_3.jpg,अककुर्ती ,hindi
train/hindi/L_image_129_1.jpg,अलमंडा,hindi
train/hindi/L_image_131_2.jpg,आलेर,hindi
train/hindi/L_image_135_1.jpg,अलवाल,hindi
train/hindi/L_image_136_2.jpg,श्रीकाकुलम,hindi
train/hindi/L_image_136_3.jpg,रोड,hindi
train/hindi/L_image_141_3.jpg,गुडा,hindi
train/hindi/L_image_141_4.jpg,अम्मु,hindi
train/hindi/L_image_141_8.jpg,अम्मु,hindi
train/hindi/L_image_141_9.jpg,गुडा,hindi
train/hindi/L_image_145_0.jpg,आसनसोल,hindi
train/hindi/L_image_145_2.jpg,अनकापल्ली,hindi
train/hindi/L_image_145_6.jpg,अनकापल्ली ,hindi
train/hindi/L_image_147_3.jpg,अनपर्ति,hindi
train/hindi/L_image_147_5.jpg,अनपर्ति,hindi
train/hindi/L_image_148_2.jpg,अनंतपुर,hindi
train/hindi/L_image_154_2.jpg,अंगलकुदुरु,hindi
train/hindi/L_image_165_4.jpg,काँलेज,hindi
train/hindi/L_image_165_5.jpg,आर्ट्‌स,hindi
train/hindi/L_image_171_107.jpg,अष्टलक्ष्मी,hindi
train/hindi/L_image_171_108.jpg,देवालय,hindi
train/hindi/L_image_171_2.jpg,पीना,hindi
train/hindi/L_image_171_3.jpg,नहीं,hindi
train/hindi/L_image_171_4.jpg,पानी,hindi
train/hindi/L_image_171_5.jpg,फोडके,hindi
train/hindi/L_image_171_6.jpg,नारियल,hindi
train/hindi/L_image_175_4.jpg,मंडप,hindi
train/hindi/L_image_175_5.jpg,विवाह,hindi
train/hindi/L_image_175_6.jpg,काकतीया,hindi
train/hindi/L_image_177_1.jpg,प्रकृति,hindi
train/hindi/L_image_177_6.jpg,चिकित्सालय,hindi
train/hindi/L_image_179_3.jpg,मलुगूर,hindi
train/hindi/L_image_180_0.jpg,बादमपूडि,hindi
train/hindi/L_image_181_1.jpg,बाल,hindi
train/hindi/L_image_181_14.jpg,किड्स,hindi
train/hindi/L_image_181_19.jpg,दीप्ति,hindi
train/hindi/L_image_181_20.jpg,महिला,hindi
train/hindi/L_image_181_21.jpg,समिति,hindi
train/hindi/L_image_181_26.jpg,भवन,hindi
train/hindi/L_image_181_8.jpg,कॉर्नर,hindi
train/hindi/L_image_181_9.jpg,दीप्ति,hindi
train/hindi/L_image_185_1.jpg,बारुवा,hindi
train/hindi/L_image_188_1.jpg,बेगमपेट,hindi
train/hindi/L_image_189_0.jpg,बेगमपेट,hindi
train/hindi/L_image_190_2.jpg,बेगमपेट,hindi
train/hindi/L_image_192_1.jpg,बेतमचर्ला ,hindi
train/hindi/L_image_193_1.jpg,बेतमचर्ला ,hindi
train/hindi/L_image_197_2.jpg,भुवनगिरी,hindi
